epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,36.8106,3.027,3.27948,4.34221,0.00333,1,0.01757,0.00567,2.90076,3.63241,4.15893,4e-05,4e-05,4e-05
